Unnamed: 0,ID,Student_ID,First_Name,Last_Name,Email,Major,Skills,Salary,Title,Industry,GPA,City,Graduated,Number_of_Skills
857748953,sdv-pii-k1e7k,sdv-pii-qadzv,Andrea,Martin,angela29@example.com,Bachelor of Science in Data Analytics,sdv-pii-pd6a1,0,AI Data Scientist,Manufacturing and Supply Chain,3.28,North Sean,False,30
649558155,sdv-pii-2mjdf,sdv-pii-3a9p6,Heather,Phillips,taylorcourtney@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-kpfvl,0,AI Data Scientist,Government and Public Sector,3.7,West Jillborough,False,33
994059307,sdv-pii-wedos,sdv-pii-z2vnm,Bryan,Lopez,watersjohn@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-3ia76,81504,Robotics Engineer,Finance and Banking,2.45,Williamsstad,False,34
688173949,sdv-pii-dlxxk,sdv-pii-rcjlk,Frances,Swanson,maria07@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-xgk13,0,Data Analyst,Energy and Utilities,2.71,Carrollberg,False,35
236147606,sdv-pii-aibi7,sdv-pii-mx8v9,Ryan,Mack,roblessean@example.org,Bachelor of Science in Data Analytics,sdv-pii-h48t9,76769,Business Intelligence Analyst,Automotive and Transportation,3.54,Port Evelyntown,False,40
371619223,sdv-pii-ug2c4,sdv-pii-7qmdm,James,Carpenter,jennifertrevino@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-vlnbo,53795,Machine Learning Engineer,Healthcare and Biotechnology,3.04,Christinaborough,False,33
584209924,sdv-pii-4ru6u,sdv-pii-yy7j0,Jaime,Schaefer,xabbott@example.com,Bachelor of Science in Data Analytics,sdv-pii-plez0,957,Marketing Analyst,Education and E-learning,2.9,South Andrewstad,False,30
68310660,sdv-pii-pkki0,sdv-pii-d61uc,Tracy,Mcintosh,waltersvanessa@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-3khli,60722,Data Analyst,Manufacturing and Supply Chain,4.0,South Logan,False,35
457469002,sdv-pii-jieyh,sdv-pii-0d1re,Michelle,Palmer,jmonroe@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-kxfja,0,Robotics Engineer,Technology and Software Development,3.54,Richardfort,True,40
417026915,sdv-pii-9bcnx,sdv-pii-udrc0,Kendra,Jacobs,adampena@example.org,Bachelor of Science in Data Analytics,sdv-pii-9axcg,50,AI Engineer,Manufacturing and Supply Chain,2.99,Michaelbury,False,37
705159,sdv-pii-cty7f,sdv-pii-66d2t,David,Gay,smalljason@example.com,Bachelor of Science in Data Analytics,sdv-pii-7i55x,0,Operations Analyst,Telecommunications,4.0,Timothyhaven,True,37
156662611,sdv-pii-jj7ky,sdv-pii-q04ew,Logan,Williams,debra08@example.net,Bachelor of Science in Data Analytics,sdv-pii-5dtrv,75336,Marketing Analyst,Healthcare and Biotechnology,2.56,North Courtneyton,True,31
81854000,sdv-pii-uq09n,sdv-pii-3s9jx,Rebecca,Dyer,nealcole@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-d5791,0,Data Analyst,Finance and Banking,3.39,North Ashley,False,31
154354462,sdv-pii-bfzn2,sdv-pii-90p0g,Allen,Rivera,wherrera@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-bg5hr,0,Machine Learning Engineer,Energy and Utilities,3.61,Lindaville,True,33
917571619,sdv-pii-vjohb,sdv-pii-jzrgi,Lynn,Nelson,jacqueline55@example.net,Bachelor of Science in Data Analytics,sdv-pii-dzu5i,0,Operations Analyst,Technology and Software Development,3.87,West Chase,False,34
369150564,sdv-pii-3n32u,sdv-pii-cgyoo,Alejandra,Munoz,joseph69@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-29zy7,0,Operations Analyst,Manufacturing and Supply Chain,3.59,Mooreberg,False,34
979223472,sdv-pii-6l6l1,sdv-pii-5gwom,Elizabeth,Warren,jonescurtis@example.com,Bachelor of Science in Data Analytics,sdv-pii-dpas4,70820,Operations Analyst,Education and E-learning,2.81,Kennethview,False,35
118272778,sdv-pii-zsfu2,sdv-pii-be0zu,Elizabeth,Hooper,woodsbrittany@example.net,Bachelor of Science in Data Analytics,sdv-pii-x4ahx,72840,Business Intelligence Analyst,Education and E-learning,3.89,North Ericberg,True,32
78194993,sdv-pii-rrs4n,sdv-pii-9fy8r,Daniel,King,bbass@example.com,Bachelor of Science in Data Analytics,sdv-pii-eukfh,0,AI Engineer,Finance and Banking,2.37,Reedfurt,True,37
420839879,sdv-pii-pbypj,sdv-pii-6zc0u,Tammy,Morales,gallaghergabriel@example.net,Bachelor of Science in Data Analytics,sdv-pii-5orsx,63073,Data Scientist,Energy and Utilities,4.0,Deanburgh,False,31
888678273,sdv-pii-t3b66,sdv-pii-9fwti,Richard,Hicks,vholloway@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-gmpuc,0,Computer Vision Engineer,Education and E-learning,3.41,North Diane,True,33
648275240,sdv-pii-8ks9p,sdv-pii-2tm17,Mark,Hood,wesleysmith@example.net,Bachelor of Science in Data Analytics,sdv-pii-81gwc,47980,Robotics Engineer,Energy and Utilities,2.49,Port Krista,True,40
56461310,sdv-pii-5449b,sdv-pii-hldws,James,Davis,normanbrown@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-ch4pz,0,Business Intelligence Analyst,Telecommunications,4.0,Stefanieland,False,35
428693726,sdv-pii-g00uu,sdv-pii-gjydb,Kristin,Rice,justinperry@example.org,Bachelor of Science in Data Analytics,sdv-pii-4bbhi,0,AI Engineer,Manufacturing and Supply Chain,4.0,Weaverfurt,False,31
455268224,sdv-pii-s9v3h,sdv-pii-uwz8i,Gregory,Smith,schwartznicholas@example.net,Bachelor of Science in Data Analytics,sdv-pii-73ylo,0,Machine Learning Engineer,Telecommunications,2.48,East Mark,False,40
473768539,sdv-pii-ji9pp,sdv-pii-fsfla,Kristen,Burton,omorgan@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-3p2cb,669,Robotics Engineer,Education and E-learning,2.72,North Kiarashire,True,40
103754736,sdv-pii-99pm4,sdv-pii-pz5l8,Joshua,Hawkins,garyramirez@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-wph28,0,Operations Analyst,Manufacturing and Supply Chain,2.63,North Kristintown,False,39
422998271,sdv-pii-dy4ee,sdv-pii-kga1j,Jerry,Hanson,emcmahon@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-ierfe,0,Robotics Engineer,Technology and Software Development,3.98,New Michaelport,False,35
410900030,sdv-pii-mk7x3,sdv-pii-lm6hx,Melissa,Escobar,lgriffith@example.org,Bachelor of Science in Data Analytics,sdv-pii-lsook,0,Operations Analyst,Energy and Utilities,3.35,Jesushaven,False,36
373478768,sdv-pii-k2ifs,sdv-pii-7ovfu,Angela,Bennett,jonesmary@example.org,Bachelor of Science in Data Analytics,sdv-pii-ru2gh,58741,Marketing Analyst,Education and E-learning,3.41,Corymouth,True,34
834858378,sdv-pii-lz903,sdv-pii-ru9vr,Leah,Thomas,smithalexander@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-d44ly,0,AI Data Scientist,Retail and E-commerce,3.13,New Melissa,False,30
949566463,sdv-pii-l3pfs,sdv-pii-n6vuj,Vanessa,Bailey,xpittman@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-yjzss,0,Computer Vision Engineer,Automotive and Transportation,2.95,Newtonchester,False,39
777994727,sdv-pii-2mfza,sdv-pii-2jqtp,Tyler,Woods,davidsanders@example.com,Bachelor of Science in Data Analytics,sdv-pii-kla4n,0,Business Intelligence Analyst,Education and E-learning,3.39,Cookchester,False,31
749475924,sdv-pii-ak6de,sdv-pii-gmanw,Thomas,Reynolds,zklein@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-e5y6b,43989,AI Engineer,Manufacturing and Supply Chain,2.33,Turnerfurt,True,33
646020369,sdv-pii-bbrao,sdv-pii-1mosh,Misty,Morrison,ethanowens@example.com,Bachelor of Science in Data Analytics,sdv-pii-ouvfa,0,Operations Analyst,Automotive and Transportation,2.77,Halefurt,False,35
75402767,sdv-pii-7k5k5,sdv-pii-2wwsz,Andre,Glenn,hilltroy@example.net,Bachelor of Science in Data Analytics,sdv-pii-akdig,0,Business Intelligence Analyst,Education and E-learning,2.01,Jessicaside,True,34
483273970,sdv-pii-d46ip,sdv-pii-crixp,Matthew,Barnes,michaelmullins@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-n2th9,47140,Machine Learning Engineer,Education and E-learning,2.49,East Christopherport,False,30
495687173,sdv-pii-qs05m,sdv-pii-0omo3,Bradley,Spence,turnerdarrell@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-iw7dr,0,Data Analyst,Retail and E-commerce,2.36,Port Richardshire,False,34
750304539,sdv-pii-sm03m,sdv-pii-g0zz8,Donald,Jenkins,alicia84@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-wb0w8,0,AI Engineer,Manufacturing and Supply Chain,2.33,Brianafort,False,31
659369893,sdv-pii-934ms,sdv-pii-hg5of,David,Miller,buchananpatricia@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-kp421,95077,Computer Vision Engineer,Retail and E-commerce,2.53,Williamsville,True,39
945077661,sdv-pii-qccis,sdv-pii-0nomy,Patrick,Shaw,kevin82@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-h8i0k,0,Marketing Analyst,Government and Public Sector,3.03,West Lauraville,False,34
84150175,sdv-pii-322es,sdv-pii-1eyxh,Kevin,Miller,olozano@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-c0f5s,0,Computer Vision Engineer,Finance and Banking,3.82,New Steven,False,39
533781736,sdv-pii-bn9m8,sdv-pii-gnd8b,Bruce,Anderson,smithlinda@example.net,Bachelor of Science in Data Analytics,sdv-pii-0so24,0,Operations Analyst,Marketing and Advertising,2.73,East Courtney,False,34
708193961,sdv-pii-750hn,sdv-pii-l2dzs,Mark,Lowe,aliciamurphy@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-a1khs,1432,Data Analyst,Government and Public Sector,3.58,Aaronburgh,True,39
378298568,sdv-pii-zvyt5,sdv-pii-29e4p,Jacob,Mclaughlin,michele52@example.org,Bachelor of Science in Data Analytics,sdv-pii-803vr,0,Computer Vision Engineer,Finance and Banking,3.68,Clarkchester,False,33
469095421,sdv-pii-s9cnx,sdv-pii-jc5v3,Julie,Miller,daniel26@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-82ym6,0,Business Intelligence Analyst,Healthcare and Biotechnology,2.01,Hansonfurt,True,40
76268203,sdv-pii-1p29r,sdv-pii-ckwxk,Kristina,Mathis,ramirezjeffrey@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-42yh2,57683,Marketing Analyst,Healthcare and Biotechnology,2.69,Francisport,False,35
76613,sdv-pii-i0buu,sdv-pii-xfwun,Kelly,Ramsey,hernandezherbert@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-n9gz0,86463,Robotics Engineer,Technology and Software Development,3.46,Port Maria,False,32
756467236,sdv-pii-opp9d,sdv-pii-vlg0u,Kenneth,Wong,davidhouse@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-dc33b,0,Operations Analyst,Finance and Banking,2.21,East Johnberg,False,39
36745340,sdv-pii-za19j,sdv-pii-bopgi,Mark,Smith,opratt@example.net,Bachelor of Science in Data Analytics,sdv-pii-ty5hd,0,Robotics Engineer,Retail and E-commerce,4.0,Port Jennifer,True,36
293672784,sdv-pii-d0ycv,sdv-pii-fp83n,Charlene,Thompson,washingtoncatherine@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-80bo5,95414,AI Data Scientist,Government and Public Sector,2.42,Victoriaburgh,False,40
445798225,sdv-pii-luhks,sdv-pii-x1qqs,Angela,Taylor,heatherbates@example.com,Bachelor of Science in Data Analytics,sdv-pii-rgxs2,0,AI Engineer,Technology and Software Development,2.91,New Lisamouth,True,33
927375422,sdv-pii-w0040,sdv-pii-kdrpr,Matthew,Smith,wrichard@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-3gyx1,0,Marketing Analyst,Finance and Banking,2.36,East Marieport,False,36
55356271,sdv-pii-a3hml,sdv-pii-bdbvh,Adrian,Diaz,ryan41@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-cpg5v,61770,Robotics Engineer,Retail and E-commerce,2.53,Stoneview,False,40
364785084,sdv-pii-6v8az,sdv-pii-kts6t,Kevin,Cooke,jillian26@example.org,Bachelor of Science in Data Analytics,sdv-pii-i7mdh,89281,AI Engineer,Finance and Banking,4.0,North Lauren,False,40
279605730,sdv-pii-auxij,sdv-pii-t0iqb,Scott,Montgomery,robertacosta@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-2x6wl,0,AI Engineer,Marketing and Advertising,2.58,Rodriguezview,False,40
879689093,sdv-pii-2fhee,sdv-pii-kl1n6,Christopher,Simmons,underwoodjack@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-ka9on,0,Data Analyst,Manufacturing and Supply Chain,3.55,Kleinton,True,39
563536690,sdv-pii-1qsln,sdv-pii-1v9ra,Alexander,Jones,madisongaines@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-khfk2,0,Business Intelligence Analyst,Automotive and Transportation,3.4,Bartonmouth,True,31
429136514,sdv-pii-i2eo5,sdv-pii-rrb9i,Alyssa,Nichols,oliviaking@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-2gb2c,50532,AI Data Scientist,Education and E-learning,2.89,Lake Sharonside,False,40
271049949,sdv-pii-sh59o,sdv-pii-gc5oz,Kimberly,Myers,uporter@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-miqwx,0,Machine Learning Engineer,Automotive and Transportation,3.42,South Matthewland,True,30
58423149,sdv-pii-34vx7,sdv-pii-qbwfr,Edward,Wade,elizabeth29@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-uu4n6,70960,Data Analyst,Automotive and Transportation,2.61,East Rebecca,True,40
443755089,sdv-pii-6dv34,sdv-pii-8k4yr,Robyn,Jackson,vgray@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-h7j0v,0,AI Engineer,Manufacturing and Supply Chain,3.65,South Anthonyburgh,False,35
284363633,sdv-pii-5px7d,sdv-pii-pc65a,Jennifer,Murray,meltonjason@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-f750h,74195,Marketing Analyst,Manufacturing and Supply Chain,3.1,New Sophiaton,False,40
763068135,sdv-pii-ughd3,sdv-pii-pvh7a,Christina,Williams,nancy58@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-u5cwq,0,Data Analyst,Education and E-learning,3.52,South Elizabeth,False,40
621319077,sdv-pii-d5ih9,sdv-pii-uwysp,Ricky,Chavez,melissa17@example.org,Bachelor of Science in Data Analytics,sdv-pii-49pmv,2786,AI Data Scientist,Healthcare and Biotechnology,2.8,Greenberg,True,40
594918334,sdv-pii-sozt6,sdv-pii-aauoj,Stacy,Hunt,sabrina33@example.com,Bachelor of Science in Data Analytics,sdv-pii-3oprl,0,Data Scientist,Energy and Utilities,3.52,Port Karamouth,True,37
173921073,sdv-pii-wruo0,sdv-pii-qqafd,Wanda,Schultz,bmontgomery@example.org,Bachelor of Science in Data Analytics,sdv-pii-q9kyf,0,Data Scientist,Manufacturing and Supply Chain,3.77,Kaitlynstad,False,40
487665838,sdv-pii-dmy23,sdv-pii-fptkj,Stephen,Clarke,millerstacey@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-v7lbf,54183,Machine Learning Engineer,Automotive and Transportation,3.5,Ramirezland,False,35
442446430,sdv-pii-cb6le,sdv-pii-uq0zy,Cheryl,Webb,lesliehancock@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-s03ai,76529,Marketing Analyst,Automotive and Transportation,3.63,Buckmouth,False,34
7228474,sdv-pii-r45k2,sdv-pii-2hsj3,Dennis,Payne,jingram@example.net,Bachelor of Science in Data Analytics,sdv-pii-dky5q,0,Robotics Engineer,Telecommunications,3.26,West Danielhaven,False,39
208015088,sdv-pii-omn0w,sdv-pii-ccycy,Scott,Morrison,greenzachary@example.org,Bachelor of Science in Data Analytics,sdv-pii-1sdk6,100863,AI Data Scientist,Retail and E-commerce,3.07,Jasonmouth,False,31
949775370,sdv-pii-sq9le,sdv-pii-f4oma,Dana,Garcia,kelly19@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-hzdjz,1274,Marketing Analyst,Healthcare and Biotechnology,2.84,Lake Johnburgh,False,36
959242591,sdv-pii-z6j6z,sdv-pii-jpjff,Joseph,Adams,qtaylor@example.net,Bachelor of Science in Data Analytics,sdv-pii-4g62o,1359,Business Intelligence Analyst,Retail and E-commerce,2.01,West Markborough,True,39
498801458,sdv-pii-61259,sdv-pii-3z4wp,Ryan,Clark,fpeterson@example.org,Bachelor of Science in Data Analytics,sdv-pii-2t1aj,0,Business Intelligence Analyst,Marketing and Advertising,2.52,Lake Hunter,True,33
175054653,sdv-pii-x0i5z,sdv-pii-lh14v,Phillip,Watkins,sean94@example.net,Bachelor of Science in Data Analytics,sdv-pii-cwthk,82540,Data Scientist,Energy and Utilities,3.11,North Jonhaven,True,36
543437070,sdv-pii-gtmyd,sdv-pii-e01uz,William,Nguyen,justinthompson@example.net,Bachelor of Science in Data Analytics,sdv-pii-a4x6l,0,Data Scientist,Marketing and Advertising,4.0,Melaniehaven,True,32
21308434,sdv-pii-jwfit,sdv-pii-fjgxn,David,Hogan,darryl78@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-znje7,0,AI Data Scientist,Energy and Utilities,4.0,Lake Shannon,True,40
566014919,sdv-pii-t524j,sdv-pii-6hyv7,Karen,Miles,johnsonbrian@example.org,Bachelor of Science in Data Analytics,sdv-pii-w25e2,0,Data Analyst,Healthcare and Biotechnology,2.01,South Tammy,False,35
207425409,sdv-pii-4ci7e,sdv-pii-v39d4,Katie,Roberts,danielmartinez@example.com,Bachelor of Science in Data Analytics,sdv-pii-beem4,68207,Marketing Analyst,Automotive and Transportation,2.5,Carrieview,False,33
460231756,sdv-pii-kfwwu,sdv-pii-l15yr,Pamela,Griffin,rosskathleen@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-w0uti,0,Business Intelligence Analyst,Retail and E-commerce,2.51,West Bethanyland,False,40
342228481,sdv-pii-0ku5g,sdv-pii-mu4cg,Morgan,Braun,kimberly40@example.com,Bachelor of Science in Data Analytics,sdv-pii-whiit,69175,Robotics Engineer,Telecommunications,2.39,North Bryanberg,True,35
211698936,sdv-pii-pv0fs,sdv-pii-d5ezn,Lauren,Phillips,pmcdaniel@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-5ad5r,0,AI Data Scientist,Manufacturing and Supply Chain,4.0,Bridgesstad,True,34
430300842,sdv-pii-6zplx,sdv-pii-rpv2e,Joe,Smith,paige71@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-l102e,0,Computer Vision Engineer,Automotive and Transportation,2.77,Robinsonhaven,False,34
358625313,sdv-pii-ipv1g,sdv-pii-fvhvz,Adrienne,Ball,hartthomas@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-d1tn5,0,Machine Learning Engineer,Healthcare and Biotechnology,4.0,Lake Nicholasland,False,38
31040850,sdv-pii-l5b06,sdv-pii-2xajh,Paul,Miller,jhoward@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-t610o,0,Robotics Engineer,Automotive and Transportation,2.94,Lake Jacob,False,34
114652161,sdv-pii-orftr,sdv-pii-04ul1,Antonio,Baker,zunigatiffany@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-rhqua,289,Robotics Engineer,Manufacturing and Supply Chain,3.44,Dominicton,False,34
971768791,sdv-pii-jhaks,sdv-pii-tbsb6,Anthony,Watkins,annschroeder@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-1hrur,0,Data Scientist,Finance and Banking,3.71,North Ronaldmouth,False,40
175239320,sdv-pii-cevmn,sdv-pii-xak3d,Brandon,Roach,lpace@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-nsyx0,0,Data Scientist,Government and Public Sector,4.0,Bradleystad,False,34
623401698,sdv-pii-pp23v,sdv-pii-f1gpe,Jeffery,Ramirez,elyons@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-dxsec,0,AI Data Scientist,Education and E-learning,3.36,Lake Alexandriaborough,False,33
601276340,sdv-pii-eoptg,sdv-pii-2ua74,Alisha,Wright,timothyortiz@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-3vmhz,58521,Data Scientist,Marketing and Advertising,3.44,North Joseph,True,40
164886480,sdv-pii-ouxm6,sdv-pii-micye,Marcus,Rodriguez,sherry43@example.com,Bachelor of Science in Data Analytics,sdv-pii-qgxbe,0,Machine Learning Engineer,Automotive and Transportation,2.1,Port Ericberg,True,40
544447608,sdv-pii-em8o3,sdv-pii-lyi5e,Kevin,Burnett,milleramanda@example.net,Bachelor of Science in Data Analytics,sdv-pii-avs9f,0,Robotics Engineer,Education and E-learning,3.11,East Mark,True,35
484420726,sdv-pii-srl06,sdv-pii-e5gvi,Tyler,Rose,brandon72@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-551ca,2513,Robotics Engineer,Finance and Banking,3.58,Arroyomouth,True,34
26995836,sdv-pii-vkjl0,sdv-pii-2831w,Dylan,Bauer,anthonycarpenter@example.org,Bachelor of Science in Data Analytics,sdv-pii-8i35c,68117,Robotics Engineer,Finance and Banking,3.01,Kimtown,False,39
500067748,sdv-pii-h44pm,sdv-pii-tl1pu,Anna,Wu,cooktyrone@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-z141f,0,AI Engineer,Marketing and Advertising,2.71,Paulton,True,40
4538715,sdv-pii-ulxee,sdv-pii-2jviz,Angelica,Robertson,cliffordgonzalez@example.net,Bachelor of Science in Data Analytics,sdv-pii-q7yyi,0,Business Intelligence Analyst,Retail and E-commerce,2.51,Thomaston,False,34
228643515,sdv-pii-qcdqk,sdv-pii-naggy,Kenneth,Watson,erikmorgan@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-4y4em,0,Marketing Analyst,Manufacturing and Supply Chain,2.95,East Kristin,False,35
421891502,sdv-pii-qsevl,sdv-pii-i4ts0,Stacey,Glenn,smithjames@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-hczae,56303,Data Scientist,Energy and Utilities,3.93,Port Sarah,False,32
184955743,sdv-pii-5pg61,sdv-pii-mmcln,Ian,Mccullough,gabriellapena@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-6i99d,0,Computer Vision Engineer,Energy and Utilities,2.66,South Christinaland,False,40
153306535,sdv-pii-zydn9,sdv-pii-a3zaw,Donald,Chung,youngjames@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-m9284,50225,AI Engineer,Manufacturing and Supply Chain,3.74,Lake Jodi,True,38
794150533,sdv-pii-w6z0p,sdv-pii-n116m,Michaela,Taylor,justin88@example.net,Bachelor of Science in Data Analytics,sdv-pii-3g9gg,56915,Robotics Engineer,Finance and Banking,2.56,New Dustin,True,37
84810754,sdv-pii-j33qe,sdv-pii-9sb57,David,Mitchell,eholland@example.com,Bachelor of Science in Data Analytics,sdv-pii-hgxjj,0,AI Data Scientist,Retail and E-commerce,2.68,Stephensfurt,True,33
770480619,sdv-pii-5d734,sdv-pii-8638o,Keith,Harrison,nathanjimenez@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-nh36a,0,Robotics Engineer,Finance and Banking,3.57,Wilsonfort,True,36
568776875,sdv-pii-mhm97,sdv-pii-c26is,Jenna,Avery,jessicagibson@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-5042u,0,Business Intelligence Analyst,Technology and Software Development,2.94,South Michaelchester,False,34
163184963,sdv-pii-blc3d,sdv-pii-adend,Karen,Martinez,burnssamuel@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-cnbfc,0,AI Data Scientist,Healthcare and Biotechnology,3.09,East Susan,False,40
864747175,sdv-pii-vapi0,sdv-pii-sey6w,Thomas,Morris,belljulia@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-nzd5b,0,Machine Learning Engineer,Government and Public Sector,2.36,South Sarah,False,40
466659203,sdv-pii-908dl,sdv-pii-p5jb5,Jacob,Gonzalez,william74@example.org,Bachelor of Science in Data Analytics,sdv-pii-1w4gh,0,Robotics Engineer,Finance and Banking,4.0,New Jesus,True,33
412944816,sdv-pii-7pdnn,sdv-pii-6nn63,Jenna,Roberts,millsbridget@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-voion,0,AI Engineer,Automotive and Transportation,3.08,Lake Marychester,True,38
208074422,sdv-pii-am8t6,sdv-pii-rr6uz,Kevin,Lucas,frederickliu@example.com,Bachelor of Science in Data Analytics,sdv-pii-z9i60,56451,AI Engineer,Education and E-learning,3.5,New Charlesfurt,True,30
630364174,sdv-pii-gxiqi,sdv-pii-3jdmf,David,Bautista,joseph40@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-ei23n,0,Robotics Engineer,Automotive and Transportation,2.41,North Maryview,True,36
627757885,sdv-pii-k2j9a,sdv-pii-3u7cn,Tina,Nelson,donna22@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-18epm,0,Marketing Analyst,Technology and Software Development,3.6,North Emilyborough,False,39
79925520,sdv-pii-iqtbj,sdv-pii-fhep9,Jeffrey,Garcia,jeffrey30@example.com,Bachelor of Science in Data Analytics,sdv-pii-jw3rl,0,Computer Vision Engineer,Healthcare and Biotechnology,2.75,Port Malikfort,True,35
56425515,sdv-pii-c0izd,sdv-pii-xrdfg,Jasmine,Jenkins,katherinewright@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-58pxx,0,Computer Vision Engineer,Healthcare and Biotechnology,3.24,Patrickport,False,38
816940921,sdv-pii-tepp1,sdv-pii-qb1lx,Holly,Contreras,parkerdanielle@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-dgd78,1276,AI Engineer,Telecommunications,2.27,Stevensmouth,True,35
683733347,sdv-pii-r0f7m,sdv-pii-queul,Lisa,Moore,andrewmooney@example.org,Bachelor of Science in Data Analytics,sdv-pii-x1jup,0,Machine Learning Engineer,Automotive and Transportation,3.76,New Jamiefurt,False,32
697388016,sdv-pii-tnary,sdv-pii-xj5pn,Lisa,Thomas,deannaaustin@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-xfoh3,50620,AI Data Scientist,Healthcare and Biotechnology,2.29,South Nathan,True,33
615789784,sdv-pii-9h3pf,sdv-pii-apbry,Bryan,Leonard,aaronporter@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-zj24d,0,Operations Analyst,Telecommunications,2.83,Hartfurt,False,34
335857283,sdv-pii-k87au,sdv-pii-fcjyf,Corey,Higgins,phyllis93@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-5817w,0,Data Scientist,Government and Public Sector,3.57,North Deanna,True,34
941238181,sdv-pii-t7fbq,sdv-pii-2u1n4,Jeremy,Rodriguez,kbrown@example.com,Bachelor of Science in Data Analytics,sdv-pii-yqyxv,74502,Data Scientist,Technology and Software Development,2.93,West Brianview,False,30
